uid,region_city_group,region_city_group_no,region_city,age_group,age,visit_days,total_duration_min,avg_duration_min,total_payment_may,retained_june,retained_july,retained_august,retained_90
225285,Jeollanam-do,6,해남,Twenties,24,1,113,113,5000,0,0,0,0
225290,Jeollanam-do,6,해남,Forties+,51,1,227,227,10000,0,0,0,0
225292,Jeollanam-do,6,해남,Twenties,29,2,212,106,9000,0,0,0,0
225300,Jeollanam-do,6,해남,Teens,16,1,34,34,1500,0,1,0,1
225311,Jeollanam-do,6,해남,Teens,17,1,305,305,9000,0,0,1,1
225319,Jeollanam-do,6,해남,Twenties,20,5,1660,332,71500,0,0,0,0
225330,Jeollanam-do,6,해남,Teens,17,7,1351,193,140000,1,0,0,1
225398,Jeollanam-do,6,해남,Twenties,24,1,106,106,4500,0,0,0,0
225399,Jeollanam-do,6,해남,Teens,18,13,2333,179,100500,0,1,1,1
225406,Jeollanam-do,6,해남,Twenties,27,12,2756,230,119000,0,0,0,0
225467,Jeollanam-do,6,해남,Twenties,20,1,181,181,8000,0,0,0,0
225481,Jeollanam-do,6,해남,Forties+,45,1,100,100,4500,0,0,0,0
225492,Jeollanam-do,6,해남,Teens,16,2,222,111,9500,0,1,1,1
225498,Jeollanam-do,6,해남,Teens,14,2,485,243,21000,0,1,1,1
225560,Jeollanam-do,6,해남,Teens,17,1,114,114,5000,0,0,0,0
225564,Jeollanam-do,6,해남,Teens,16,2,173,87,80000,1,0,0,1
225570,Jeollanam-do,6,해남,Twenties,20,4,1717,429,74000,0,0,1,1
225590,Jeollanam-do,6,해남,Twenties,27,9,3282,365,141500,0,0,1,1
225659,Jeollanam-do,6,해남,Teens,14,4,481,120,21000,0,1,0,1
225710,Jeollanam-do,6,해남,Thirties,38,1,119,119,5000,0,0,0,0
225725,Jeollanam-do,6,해남,Teens,11,1,622,622,27000,0,0,0,0
225728,Jeollanam-do,6,해남,Teens,16,7,1307,187,46000,1,0,0,1
225734,Jeollanam-do,6,해남,Twenties,28,2,321,161,14000,0,1,1,1
225736,Jeollanam-do,6,해남,Twenties,28,2,159,80,7000,0,1,0,1
225753,Jeollanam-do,6,해남,Teens,12,1,29,29,1500,0,0,1,1
225763,Jeollanam-do,6,해남,Twenties,26,1,237,237,10000,0,0,1,1
225796,Jeollanam-do,6,해남,Teens,16,1,95,95,12000,1,1,0,1
225800,Jeollanam-do,6,해남,Teens,19,2,123,62,5500,0,0,0,0
225825,Jeollanam-do,6,해남,Teens,13,1,112,112,5000,0,0,0,0
225845,Jeollanam-do,6,해남,Teens,16,7,1210,173,50000,0,1,1,1
225923,Jeollanam-do,6,해남,Teens,10,1,127,127,5500,0,0,0,0
226000,Gyeonggi-do,2,Pyeongtaek,Thirties,33,1,274,274,12000,0,0,0,0
226013,Jeollanam-do,6,해남,Teens,19,1,166,166,7000,0,0,0,0
226014,Jeollanam-do,6,해남,Teens,18,1,46,46,2000,0,1,0,1
226028,Seoul,1,Seoul,Twenties,25,1,459,459,6000,1,0,0,1
226029,Gyeonggi-do,2,화성,Teens,17,1,239,239,10500,0,0,0,0
226043,Jeollanam-do,6,해남,Twenties,24,4,463,116,20000,0,1,1,1
226146,Jeollanam-do,6,해남,Thirties,34,1,103,103,4500,0,0,0,0
226177,Jeollanam-do,6,해남,Twenties,20,1,118,118,5000,0,0,0,0
226259,Jeollanam-do,6,해남,Forties+,43,17,12066,710,521000,0,0,0,0
226260,Jeollanam-do,6,해남,Teens,18,1,118,118,5000,0,0,1,1
226297,Jeollanam-do,6,해남,Teens,12,1,115,115,5000,0,0,0,0
226300,Jeollanam-do,6,해남,Teens,17,1,118,118,5000,0,0,0,0
226340,Jeollanam-do,6,해남,Teens,19,1,185,185,8000,0,1,1,1
226352,Jeollanam-do,6,해남,Teens,11,2,88,44,4000,0,1,0,1
226392,Jeollanam-do,6,해남,Teens,18,4,762,191,33000,0,1,1,1
226394,Jeollanam-do,6,해남,Teens,10,1,356,356,15500,0,1,0,1
226500,Jeollanam-do,6,해남,Twenties,21,2,725,363,31500,0,0,0,0
226530,Jeollanam-do,6,해남,Teens,11,10,4170,417,180000,0,1,1,1
226568,Jeollanam-do,6,해남,Teens,12,1,128,128,5500,0,1,0,1
226620,Jeollanam-do,6,해남,Teens,15,1,224,224,9500,0,0,0,0
226660,Jeollanam-do,6,해남,Twenties,24,1,139,139,6000,0,0,1,1
226703,Jeollanam-do,6,해남,Twenties,22,3,272,91,11500,0,1,0,1
226704,Jeollanam-do,6,해남,Teens,17,6,1963,327,140000,1,0,0,1
226750,Jeollanam-do,6,해남,Twenties,21,2,368,184,16000,0,0,0,0
226767,Jeollanam-do,6,해남,Thirties,30,1,116,116,5000,0,0,0,0
226792,Jeollanam-do,6,해남,Twenties,28,16,10601,663,457500,0,1,1,1
226800,Jeollanam-do,6,해남,Twenties,24,1,56,56,2500,0,0,1,1
226817,Jeollanam-do,6,해남,Twenties,27,1,73,73,3000,0,1,0,1
226903,Jeollanam-do,6,해남,Teens,19,1,116,116,5000,0,0,0,0
227021,Jeollanam-do,6,해남,Teens,14,5,480,96,20500,0,0,0,0
227068,Jeollanam-do,6,해남,Twenties,28,1,38,38,1500,0,1,0,1
227088,Jeollanam-do,6,해남,Thirties,37,4,273,68,12000,0,1,0,1
227146,Jeollanam-do,6,해남,Forties+,55,1,455,455,19500,0,0,0,0
227147,Jeollanam-do,6,해남,Teens,15,1,241,241,10500,0,0,1,1
227154,Jeollanam-do,6,해남,Twenties,28,2,491,246,21000,0,1,1,1
227190,Jeollanam-do,6,해남,Teens,18,1,237,237,10000,0,1,1,1
227194,Jeollanam-do,6,해남,Teens,15,6,606,101,26000,0,1,0,1
227196,Jeollanam-do,6,해남,Twenties,26,8,841,105,36500,0,0,0,0
227220,Jeollanam-do,6,해남,Teens,11,1,118,118,5000,0,0,0,0
227226,Jeollanam-do,6,해남,Teens,17,2,358,179,15500,1,0,0,1
227238,Jeollanam-do,6,해남,Twenties,20,2,168,84,7500,0,0,0,0
227254,Jeollanam-do,6,해남,Twenties,26,2,177,89,7500,0,0,0,0
227288,Jeollanam-do,6,해남,Twenties,26,18,7425,413,10000,1,0,1,1
227345,Jeollanam-do,6,해남,Teens,18,4,1622,406,70000,0,1,1,1
227438,Jeollanam-do,6,해남,Teens,19,1,176,176,7500,0,1,0,1
227458,Jeollanam-do,6,해남,Forties+,46,1,168,168,7500,0,1,1,1
227563,Jeollanam-do,6,해남,Teens,15,31,17765,573,767000,0,1,0,1
227586,Jeollanam-do,6,해남,Twenties,21,1,71,71,3000,0,0,1,1
227616,Jeollanam-do,6,해남,Twenties,26,6,1124,187,48500,0,1,1,1
227657,Jeollabuk-do,5,Jeonju,Forties+,49,9,1856,206,80000,0,1,0,1
227662,Jeollanam-do,6,해남,Twenties,24,1,274,274,12000,0,1,0,1
227760,Jeollanam-do,6,해남,Twenties,22,2,418,209,18000,0,1,1,1
227789,Jeollanam-do,6,해남,Twenties,24,17,5955,350,257000,0,1,1,1
227827,Jeollanam-do,6,해남,Teens,16,23,10164,442,438500,0,0,0,0
227843,Seoul,1,Seoul,Teens,19,1,9,9,500,0,1,0,1
227865,Gyeonggi-do,2,Hanam,Thirties,39,1,22,22,1000,0,1,0,1
227927,Seoul,1,Seoul,Thirties,37,1,74,74,3000,0,0,0,0
228189,Gyeonggi-do,2,Hanam,Forties+,47,1,372,372,16000,0,0,0,0
228223,Gyeonggi-do,2,Hanam,Teens,14,1,235,235,10000,0,0,0,0
228233,Gyeonggi-do,2,Hanam,Teens,18,1,358,358,15500,0,0,1,1
228293,Gyeonggi-do,2,Hanam,Twenties,25,2,775,388,33500,0,0,1,1
228314,Gyeonggi-do,2,Hanam,Teens,14,5,692,138,30000,0,0,0,0
228424,Gyeonggi-do,2,Hanam,Forties+,52,3,641,214,27500,0,0,0,0
228482,Gyeonggi-do,2,Hanam,Teens,11,6,1963,327,84500,0,0,0,0
228533,Gyeonggi-do,2,Hanam,Teens,17,1,40,40,1500,0,0,0,0
228580,Gyeonggi-do,2,Hanam,Twenties,22,4,1058,265,45500,0,1,1,1
228699,Gyeonggi-do,2,Hanam,Thirties,34,1,290,290,12500,0,0,0,0
228716,Gyeonggi-do,2,Hanam,Teens,12,5,1573,315,68000,0,1,1,1
228726,Gyeonggi-do,2,Hanam,Twenties,24,1,48,48,2000,0,0,0,0
228727,Gyeonggi-do,2,Hanam,Twenties,29,12,3849,321,166000,0,1,1,1
228729,Gyeonggi-do,2,Hanam,Teens,18,2,324,162,14000,0,1,1,1
228752,Gyeonggi-do,2,Hanam,Forties+,54,19,7224,380,150000,0,0,0,0
228757,Gyeonggi-do,2,Hanam,Twenties,29,1,303,303,13000,0,0,0,0
228829,Gyeonggi-do,2,Hanam,Twenties,27,1,196,196,8500,0,0,0,0
228840,Gyeonggi-do,2,Hanam,Twenties,22,1,197,197,8500,0,0,0,0
228930,Gyeonggi-do,2,Hanam,Twenties,26,1,293,293,12500,0,0,0,0
228969,Gyeonggi-do,2,Hanam,Teens,15,1,3,3,0,0,0,1,1
228990,Gyeonggi-do,2,Hanam,Twenties,25,2,514,257,22000,0,0,0,0
229007,Gyeonggi-do,2,Hanam,Teens,11,1,476,476,20500,0,0,0,0
229043,Gyeonggi-do,2,Hanam,Twenties,29,1,209,209,9000,0,1,0,1
229268,Gyeonggi-do,2,Hanam,Teens,15,1,313,313,13500,0,0,1,1
229285,Gyeonggi-do,2,Hanam,Twenties,28,1,324,324,14000,0,1,1,1
229401,Seoul,1,Seoul,Twenties,24,1,174,174,6000,0,0,0,0
229408,Chungcheongnam-do,3,Cheonan,Twenties,25,16,5132,321,140000,1,1,1,1
229440,Gyeongsangbuk-do,7,Andong,Forties+,43,1,77,77,3500,0,1,0,1
229454,Gyeonggi-do,2,Seongnam,Teens,13,1,50,50,70000,0,0,0,0
229463,Gyeonggi-do,2,Uijeongbu,Twenties,24,1,85,85,4000,1,1,0,1
229491,Seoul,1,Seoul,Teens,17,3,220,73,24000,1,1,1,1
229530,Gyeonggi-do,2,Seongnam,Forties+,48,3,408,136,17500,0,0,1,1
229567,Seoul,1,Seoul,Teens,14,1,121,121,5000,0,0,0,0
229613,Gyeonggi-do,2,Suwon,Thirties,35,4,1552,388,67000,0,0,0,0
229630,Seoul,1,Seoul,Teens,17,4,1026,257,9200,1,0,1,1
229644,Seoul,1,Seoul,Twenties,26,1,271,271,8000,0,0,0,0
229703,Ulsan,15,Ulsan,Forties+,44,3,831,277,36000,0,1,0,1
229788,Ulsan,15,Ulsan,Teens,10,4,1813,453,78500,0,1,1,1
229793,Ulsan,15,Ulsan,Twenties,28,6,1638,273,70500,0,1,0,1
229802,Ulsan,15,Ulsan,Thirties,30,1,40,40,1500,0,1,1,1
229871,Ulsan,15,Ulsan,Teens,14,12,4018,335,173500,0,1,1,1
229909,Seoul,1,Seoul,Twenties,24,1,627,627,27000,0,0,0,0
229980,Ulsan,15,Ulsan,Twenties,25,2,191,96,8000,0,0,1,1
229987,Ulsan,15,Ulsan,Thirties,33,3,237,79,10000,0,0,0,0
230028,Ulsan,15,Ulsan,Twenties,26,1,130,130,5500,0,1,1,1
230088,Seoul,1,Seoul,Teens,13,18,4666,259,201500,0,0,0,0
230142,Jeollanam-do,6,해남,Twenties,26,18,7046,391,304000,1,0,0,1
230296,Gyeonggi-do,2,Uijeongbu,Teens,18,1,115,115,5000,0,0,0,0
230298,Gyeonggi-do,2,Uijeongbu,Teens,14,11,1975,180,101000,1,0,1,1
230304,Gyeonggi-do,2,Uijeongbu,Teens,16,21,7241,345,312500,0,1,1,1
230497,Gyeonggi-do,2,Uijeongbu,Teens,16,2,410,205,10000,0,0,0,0
230571,Gyeonggi-do,2,Uijeongbu,Twenties,25,3,420,140,18000,0,0,0,0
230601,Gyeonggi-do,2,Uijeongbu,Teens,17,1,74,74,3000,0,0,0,0
230884,Gyeonggi-do,2,Uijeongbu,Twenties,23,2,222,111,9500,0,0,0,0
230982,Gyeonggi-do,2,Uijeongbu,Twenties,20,1,37,37,1500,0,0,0,0
231035,Gyeonggi-do,2,Uijeongbu,Twenties,27,10,3047,305,99000,1,1,1,1
231287,Gyeonggi-do,2,Uijeongbu,Thirties,33,1,116,116,5000,0,0,0,0
231292,Gyeonggi-do,2,Uijeongbu,Forties+,47,16,4740,296,204500,0,0,0,0
231366,Gyeonggi-do,2,Uijeongbu,Thirties,34,13,4236,326,183000,0,1,1,1
231619,Gyeonggi-do,2,Uijeongbu,Thirties,38,4,1378,345,59500,0,1,1,1
231643,Gyeonggi-do,2,Uijeongbu,Forties+,45,2,433,217,10000,1,0,0,1
231751,Gyeonggi-do,2,Uijeongbu,Forties+,52,12,4294,358,109000,1,1,1,1
231773,Gyeonggi-do,2,Uijeongbu,Thirties,34,1,298,298,13000,0,1,0,1
232009,Gyeonggi-do,2,Uijeongbu,Teens,16,2,439,220,19000,0,1,0,1
232168,Gyeonggi-do,2,Uijeongbu,Thirties,39,1,16,16,500,0,0,0,0
232189,Gyeonggi-do,2,Uijeongbu,Teens,15,3,997,332,43000,0,0,0,0
232204,Gyeonggi-do,2,Uijeongbu,Forties+,55,16,4225,264,89000,1,1,0,1
232241,Gyeonggi-do,2,Uijeongbu,Twenties,21,3,718,239,31000,0,1,1,1
232349,Gyeonggi-do,2,Uijeongbu,Twenties,27,4,1246,312,54000,0,0,0,0
232527,Seoul,1,Seoul,Teens,16,1,126,126,5500,0,0,0,0
232540,Gyeongsangbuk-do,7,Gyeongsan,Twenties,25,28,14411,515,205000,1,0,1,1
232597,Seoul,1,Seoul,Twenties,22,6,1488,248,64000,0,0,1,1
232635,Seoul,1,Seoul,Twenties,26,6,692,115,330000,0,0,0,0
232722,Ulsan,15,Ulsan,Teens,18,2,1278,639,55000,0,0,0,0
232752,Ulsan,15,Ulsan,Teens,19,4,606,152,26000,0,0,0,0
232863,Ulsan,15,Ulsan,Teens,12,11,3463,315,149500,0,0,0,0
232927,Ulsan,15,Ulsan,Twenties,22,1,704,704,30500,0,0,0,0
232954,Seoul,1,Seoul,Twenties,22,2,273,137,12000,0,0,1,1
233070,Ulsan,15,Ulsan,Thirties,30,2,111,56,5000,0,1,1,1
233211,Ulsan,15,Ulsan,Twenties,22,3,376,125,16000,0,0,0,0
233283,Ulsan,15,Ulsan,Twenties,27,1,3,3,0,0,0,1,1
233410,Ulsan,15,Ulsan,Teens,15,3,646,215,28000,0,1,1,1
233475,Ulsan,15,Ulsan,Twenties,26,5,827,165,35500,0,0,0,0
233507,Ulsan,15,Ulsan,Twenties,22,2,408,204,17500,0,1,1,1
233580,Ulsan,15,Ulsan,Teens,19,2,685,343,29500,0,1,0,1
233653,Ulsan,15,Ulsan,Twenties,20,11,3249,295,140000,0,0,0,0
233667,Ulsan,15,Ulsan,Teens,18,2,365,183,16000,0,0,0,0
233687,Ulsan,15,Ulsan,Twenties,20,22,4894,222,211500,0,0,0,0
233759,Ulsan,15,Ulsan,Teens,11,1,11,11,500,0,0,1,1
233833,Ulsan,15,Ulsan,Teens,18,1,124,124,5500,0,1,0,1
233860,Ulsan,15,Ulsan,Twenties,24,3,563,188,24500,0,1,0,1
233964,Ulsan,15,Ulsan,Twenties,27,1,534,534,23000,0,0,0,0
233982,Ulsan,15,Ulsan,Forties+,53,2,194,97,8500,0,1,0,1
233994,Ulsan,15,Ulsan,Teens,10,1,195,195,8500,0,0,0,0
234491,Ulsan,15,Ulsan,Twenties,28,4,1087,272,47000,0,1,1,1
234574,Seoul,1,Seoul,Thirties,39,2,556,278,24000,0,0,0,0
235533,Gyeonggi-do,2,Suwon,Teens,18,1,533,533,23000,0,0,0,0
235617,Gyeonggi-do,2,Suwon,Teens,19,5,1259,252,54500,0,0,0,0
235779,Daegu,11,Daegu,Teens,14,1,178,178,4000,1,1,0,1
235782,Gyeonggi-do,2,Uijeongbu,Teens,17,6,1063,177,60000,0,1,1,1
235806,Gyeonggi-do,2,Ansan,Teens,12,13,4223,325,182500,0,1,0,1
235916,Seoul,1,Seoul,Teens,16,1,8,8,500,0,0,0,0
235923,Seoul,1,Seoul,Twenties,21,24,2901,121,125000,0,1,1,1
235944,Gyeonggi-do,2,Yongin,Teens,18,5,1996,399,120000,0,0,0,0
235954,Jeollabuk-do,5,Jeonju,Twenties,24,16,1814,113,227000,1,1,1,1
235987,Seoul,1,Seoul,Teens,14,5,722,144,95000,0,0,1,1
235999,Seoul,1,Seoul,Teens,18,3,1138,379,49000,0,1,1,1
236022,Gyeonggi-do,2,Gimpo,Teens,17,8,1606,201,70000,1,0,0,1
236060,Jeollanam-do,6,해남,Teens,12,11,7010,637,302500,0,0,0,0
236135,Seoul,1,Seoul,Twenties,20,2,267,134,11500,1,1,0,1
236139,Seoul,1,Seoul,Teens,15,3,345,115,99000,0,0,1,1
236163,Jeju,17,Jeju,Twenties,27,1,44,44,29000,1,0,0,1
236165,Gyeonggi-do,2,Uijeongbu,Teens,18,3,780,260,120000,0,0,0,0
236230,Gangwon-do,9,Donghae,Teens,11,6,1094,182,47000,0,0,0,0
236316,Gangwon-do,9,Donghae,Twenties,28,2,699,350,30000,0,0,0,0
236345,Gangwon-do,9,Donghae,Twenties,26,2,289,145,12500,0,1,1,1
236389,Gangwon-do,9,Donghae,Teens,18,1,323,323,14000,0,0,0,0
236583,Gangwon-do,9,Donghae,Teens,14,5,435,87,19000,0,0,0,0
236638,Gangwon-do,9,Donghae,Teens,19,1,105,105,4500,0,0,0,0
237296,Gangwon-do,9,Donghae,Teens,12,2,741,371,32000,0,1,0,1
237338,Gangwon-do,9,Donghae,Teens,11,5,255,51,11000,0,0,0,0
237344,Gangwon-do,9,Donghae,Teens,17,16,4289,268,185000,1,0,0,1
237448,Gangwon-do,9,Donghae,Teens,17,4,649,162,40000,1,0,0,1
237532,Gangwon-do,9,Wonju,Twenties,22,2,20,10,1000,0,0,0,0
237545,Gangwon-do,9,Donghae,Twenties,27,1,211,211,9000,0,0,0,0
237591,Gangwon-do,9,Donghae,Teens,17,2,364,182,15500,0,0,0,0
237795,Gangwon-do,9,Donghae,Teens,18,1,248,248,110000,1,0,0,1
237826,Gangwon-do,9,Donghae,Twenties,22,1,157,157,7000,0,0,0,0
237898,Gangwon-do,9,Donghae,Thirties,30,4,716,179,31000,0,1,0,1
237981,Gangwon-do,9,Donghae,Twenties,28,3,493,164,21500,0,1,1,1
238164,Seoul,1,Seoul,Teens,19,1,789,789,34000,0,0,0,0
238185,Gangwon-do,9,Donghae,Teens,11,1,116,116,5000,0,0,0,0
238358,Gangwon-do,9,Donghae,Teens,12,7,1599,228,69000,0,0,0,0
238446,Gangwon-do,9,Donghae,Twenties,28,16,3550,222,153000,0,0,1,1
238605,Gangwon-do,9,Donghae,Twenties,20,2,566,283,24500,0,0,1,1
238698,Gangwon-do,9,Donghae,Thirties,39,11,3894,354,168000,0,0,1,1
238972,Gangwon-do,9,Donghae,Teens,10,2,222,111,9500,0,0,1,1
239340,Gyeonggi-do,2,Suwon,Teens,13,1,61,61,2500,0,0,0,0
239359,Chungcheongbuk-do,4,Cheongju,Twenties,26,7,2237,320,96500,0,1,0,1
239493,Gyeongsangnam-do,8,사천,Teens,16,8,949,119,41000,0,0,0,0
239542,Gangwon-do,9,Donghae,Forties+,47,24,6808,284,294000,0,1,0,1
239749,Gangwon-do,9,Donghae,Teens,11,6,872,145,37500,0,0,0,0
239831,Gangwon-do,9,Donghae,Teens,17,8,2677,335,115500,0,1,0,1
240018,Incheon,12,Incheon,Teens,14,3,373,124,16000,0,0,1,1
240648,Gangwon-do,9,Donghae,Thirties,36,2,1168,584,50500,0,0,0,0
240950,Seoul,1,Seoul,Teens,12,1,58,58,69000,1,0,0,1
240975,Gangwon-do,9,Donghae,Twenties,27,4,448,112,19500,1,1,0,1
241012,Gangwon-do,9,Donghae,Teens,11,1,185,185,8000,0,0,0,0
241022,Gangwon-do,9,Donghae,Teens,16,1,573,573,24500,0,0,0,0
241093,Gangwon-do,9,Donghae,Teens,17,1,18,18,8000,1,0,0,1
241167,Gangwon-do,9,Donghae,Teens,19,1,427,427,18500,0,0,0,0
241168,Gangwon-do,9,Donghae,Twenties,21,1,360,360,15500,0,0,0,0
241189,Gangwon-do,9,Donghae,Teens,17,3,319,106,14000,1,0,1,1
241205,Gangwon-do,9,Donghae,Teens,17,7,2677,382,125000,0,0,1,1
241247,Gangwon-do,9,Donghae,Teens,16,13,3902,300,168500,0,0,0,0
241370,Gangwon-do,9,Donghae,Teens,19,3,240,80,10500,0,1,0,1
241408,Gangwon-do,9,Donghae,Twenties,28,4,2328,582,100500,0,0,1,1
241549,Gangwon-do,9,Donghae,Teens,19,5,1369,274,59000,0,1,0,1
241644,Gangwon-do,9,Donghae,Teens,17,4,534,134,23000,1,0,1,1
241650,Gangwon-do,9,Donghae,Teens,17,2,762,381,33000,1,0,1,1
241689,Gangwon-do,9,Donghae,Teens,15,2,438,219,19000,0,1,1,1
241690,Gangwon-do,9,Donghae,Teens,15,5,1161,232,50000,0,0,0,0
241954,Gangwon-do,9,Donghae,Twenties,22,2,439,220,20000,0,0,0,0
242113,Gangwon-do,9,Donghae,Forties+,49,8,2900,363,125000,0,0,0,0
242498,Gangwon-do,9,Donghae,Twenties,24,2,693,347,30000,0,0,1,1
242506,Gangwon-do,9,Donghae,Twenties,21,8,1867,233,110000,1,1,1,1
242536,Gangwon-do,9,Donghae,Teens,18,1,32,32,1500,0,0,0,0
242595,Gangwon-do,9,Donghae,Twenties,25,1,441,441,19000,0,1,1,1
242622,Seoul,1,Seoul,Twenties,28,1,328,328,14000,0,0,1,1
242761,Gangwon-do,9,Donghae,Teens,14,3,466,155,20000,0,0,0,0
242842,Seoul,1,Seoul,Teens,17,3,679,226,18000,0,0,0,0
242896,Seoul,1,Seoul,Twenties,26,3,892,297,56000,0,0,0,0
242974,Seoul,1,Seoul,Twenties,27,1,176,176,5000,0,0,0,0
243005,Seoul,1,Seoul,Teens,14,3,76,25,3500,0,0,0,0
243082,Seoul,1,Seoul,Twenties,23,6,2959,493,86000,1,1,1,1
243110,Seoul,1,Seoul,Teens,17,1,70,70,9400,0,0,0,0
243198,Seoul,1,Seoul,Forties+,42,7,2083,298,80000,0,1,1,1
243242,Gwangju,13,Gwangju,Thirties,31,2,254,127,10000,0,0,0,0
243278,Gyeonggi-do,2,Yongin,Twenties,26,3,1674,558,23000,1,1,1,1
243293,Seoul,1,Seoul,Twenties,24,8,3281,410,141500,0,0,0,0
243387,Seoul,1,Seoul,Teens,17,2,612,306,26500,0,0,1,1
243426,Seoul,1,Seoul,Twenties,21,6,3251,542,140500,0,0,0,0
243429,Seoul,1,Seoul,Teens,17,1,141,141,6000,0,0,1,1
243463,Seoul,1,Seoul,Teens,18,5,908,182,39000,0,0,0,0
243494,Seoul,1,Seoul,Forties+,55,1,59,59,2500,0,0,0,0
243552,Seoul,1,Seoul,Twenties,27,22,3399,155,146500,0,1,1,1
243597,Seoul,1,Seoul,Teens,16,1,102,102,4500,0,0,0,0
243665,Seoul,1,Seoul,Teens,11,1,102,102,4500,0,0,0,0
243721,Seoul,1,Seoul,Forties+,52,1,412,412,18000,0,0,0,0
243732,Seoul,1,Seoul,Teens,17,5,234,47,10000,0,0,1,1
243761,Seoul,1,Seoul,Twenties,28,1,54,54,2500,0,0,1,1
243772,Seoul,1,Seoul,Twenties,29,9,3264,363,141000,0,1,1,1
243784,Seoul,1,Seoul,Teens,17,1,64,64,3000,0,0,1,1
243835,Seoul,1,Seoul,Twenties,24,2,1047,524,45000,0,0,0,0
243893,Seoul,1,Seoul,Twenties,26,2,39,20,1500,0,1,1,1
243943,Seoul,1,Seoul,Teens,16,1,104,104,4500,0,1,0,1
243998,Seoul,1,Seoul,Twenties,24,26,16434,632,709500,0,1,0,1
244056,Seoul,1,Seoul,Twenties,21,1,549,549,23500,0,0,0,0
244122,Seoul,1,Seoul,Twenties,21,10,4853,485,209500,0,0,0,0
244136,Seoul,1,Seoul,Teens,16,3,301,100,13000,0,0,0,0
244380,Seoul,1,Seoul,Forties+,55,8,2069,259,89500,0,1,0,1
244421,Seoul,1,Seoul,Thirties,35,3,151,50,6500,0,1,1,1
244437,Seoul,1,Seoul,Teens,12,1,104,104,4500,0,0,0,0
244550,Seoul,1,Seoul,Teens,16,3,702,234,30500,0,0,0,0
244555,Seoul,1,Seoul,Twenties,22,3,570,190,24500,0,1,0,1
244638,Seoul,1,Seoul,Thirties,37,1,28,28,1000,0,0,0,0
244698,Seoul,1,Seoul,Teens,18,9,931,103,40000,0,0,0,0
244727,Seoul,1,Seoul,Teens,12,1,173,173,7500,0,0,0,0
244782,Seoul,1,Seoul,Teens,10,3,929,310,40000,0,0,1,1
244805,Seoul,1,Seoul,Teens,14,1,212,212,9000,0,0,0,0
244893,Seoul,1,Seoul,Twenties,23,2,422,211,14000,0,0,0,0
244916,Seoul,1,Seoul,Teens,15,2,270,135,11500,0,0,0,0
245056,Seoul,1,Seoul,Teens,13,7,1150,164,49500,0,0,1,1
245099,Seoul,1,Seoul,Twenties,24,25,8017,321,346000,0,1,0,1
245123,Seoul,1,Seoul,Twenties,22,1,152,152,6500,0,0,1,1
245126,Seoul,1,Seoul,Teens,17,5,1313,263,56500,0,0,0,0
245141,Seoul,1,Seoul,Teens,16,1,121,121,5000,0,1,1,1
245201,Seoul,1,Seoul,Twenties,22,5,587,117,25500,0,1,1,1
245246,Seoul,1,Seoul,Teens,18,1,198,198,8500,0,1,0,1
245252,Seoul,1,Seoul,Teens,10,1,101,101,4500,0,0,0,0
245253,Seoul,1,Seoul,Teens,19,3,590,197,25500,0,0,0,0
245263,Seoul,1,Seoul,Teens,11,1,88,88,4000,0,0,0,0
245366,Seoul,1,Seoul,Teens,11,5,1254,251,54000,0,0,0,0
245639,Seoul,1,Seoul,Teens,17,1,117,117,5000,0,0,0,0
245652,Daegu,11,Daegu,Twenties,23,1,179,179,4000,0,0,0,0
245667,Gwangju,13,Gwangju,Teens,16,1,282,282,12000,0,0,0,0
245826,Gyeonggi-do,2,Suwon,Teens,17,2,471,236,20500,0,0,0,0
245876,Seoul,1,Seoul,Thirties,36,1,630,630,27000,0,0,0,0
245949,Gyeonggi-do,2,Suwon,Teens,19,12,3865,322,167000,0,0,0,0
245966,Seoul,1,Seoul,Teens,11,2,239,120,10500,0,1,1,1
246111,Gyeonggi-do,2,의왕,Teens,19,1,236,236,10000,0,0,0,0
246118,Jeollabuk-do,5,Jeonju,Teens,16,2,367,184,16000,0,0,0,0
246347,Sejong,16,Sejong,Teens,14,2,286,143,12500,0,0,1,1
246443,Gyeonggi-do,2,Suwon,Teens,12,1,238,238,10500,0,0,0,0
246541,Gyeonggi-do,2,Suwon,Thirties,33,1,541,541,23500,0,0,0,0
246567,Gyeonggi-do,2,Suwon,Twenties,29,21,7824,373,120000,1,0,0,1
246808,Gyeonggi-do,2,Suwon,Teens,15,1,242,242,10500,0,1,1,1
247226,Gyeonggi-do,2,Suwon,Twenties,29,4,849,212,36500,0,0,0,0
247744,Gyeonggi-do,2,Yongin,Forties+,59,21,10736,511,138500,1,1,0,1
247748,Gyeonggi-do,2,Gimpo,Thirties,37,2,87,44,4000,0,0,0,0
247764,Gyeonggi-do,2,의왕,Teens,16,2,876,438,20000,0,0,0,0
247857,Gwangju,13,Gwangju,Twenties,25,17,10553,621,455500,0,1,1,1
247877,Gangwon-do,9,Taebaek,Twenties,25,1,53,53,2500,0,1,0,1
247937,Seoul,1,Seoul,Twenties,21,27,11993,444,517500,0,0,0,0
247948,Chungcheongnam-do,3,Nonsan,Forties+,48,3,874,291,27000,0,0,1,1
247964,Jeju,17,Jeju,Twenties,26,11,1360,124,58500,0,0,0,0
248073,Gyeonggi-do,2,남양주,Thirties,32,1,478,478,7000,0,0,0,0
